video_id,author_id,author_uniqueId,commentCount,diggCount,playCount,shareCount,followerCount,heartCount,videoCount,author_verified,recommendations,likes_per_recommendation,comments_per_recommendation
7374909146694667566,54068006569377792,msnbc,23200.0,488800.0,5800000.0,43000.0,4100000.0,265900000.0,4302.0,True,5757000.0,0.08490533263852701,0.004029876671877714
7374910526394043691,7268731568037299242,tuckercarlson,412.0,34100.0,463100.0,788.0,2200000.0,26200000.0,224.0,True,462312.0,0.0737597120559276,0.0008911730606170724
7374989692560756011,54068006569377792,msnbc,870.0,7787.0,165100.0,429.0,4100000.0,265900000.0,4302.0,True,164671.0,0.047288229257124816,0.005283261776511954
7375240850059627822,54068006569377792,msnbc,2882.0,41700.0,512200.0,4187.0,4100000.0,265900000.0,4302.0,True,508013.0,0.08208451358528226,0.0056730831691314985
7375258662484528430,7082519092653999105,daterightstuff,4379.0,216600.0,2200000.0,13900.0,3400000.0,197600000.0,787.0,True,2186100.0,0.09908055441196652,0.002003110562188372
7375261603903573291,7334124418954200106,kamalahq,497.0,2582.0,206100.0,50.0,5700000.0,308900000.0,1056.0,True,206050.0,0.012530939092453288,0.0024120359136132006
7375275958821063978,7026375166662984710,real.benshapiro,1543.0,44800.0,710100.0,509.0,2700000.0,59900000.0,1056.0,True,709591.0,0.06313496084364091,0.00217449206655665
7375281153395297582,6808945376549962758,meidastouch,1591.0,20600.0,347400.0,763.0,1200000.0,91600000.0,3293.0,True,346637.0,0.05942816260237655,0.004589815859241801
7375316962462747947,7082519092653999105,daterightstuff,6597.0,136400.0,2200000.0,6703.0,3400000.0,197600000.0,787.0,True,2193297.0,0.06218948003849912,0.0030078005851464714
7375330153498496298,7368551716004021291,donaldjtrumpjr,6400.0,120600.0,1000000.0,1791.0,1700000.0,14400000.0,166.0,True,998209.0,0.12081638214041349,0.0064114829659920915
7375379780771794218,7268731568037299242,tuckercarlson,11300.0,397200.0,3800000.0,31200.0,2200000.0,26200000.0,224.0,True,3768800.0,0.10539163659520272,0.0029983018467416686
7375587151938981162,54068006569377792,msnbc,3115.0,18300.0,312600.0,790.0,4100000.0,265900000.0,4302.0,True,311810.0,0.05868958660722876,0.00999005804817036
