video_id,embedding,collection,party,type,x,y,projection_Democrat_Republican
7.416555344131804e+18,"[ 0.01968383 -0.00509635 -0.0226273  ... -0.00453185 -0.04810589
  0.0159145 ]",forYou,Neutral,video,-0.13887614,0.0022334678,-0.06401206
7.418258465749077e+18,"[ 0.04869779 -0.01643543 -0.02868204 ... -0.00672318 -0.03629056
  0.00560874]",forYou,Democrat,video,-0.21801056,-0.022683132,0.03171929
7.387609670170545e+18,"[ 0.02751723 -0.01827163 -0.01517173 ... -0.02337894 -0.04885863
  0.00458236]",forYou,Republican,video,-0.14905052,-0.055958994,-0.035744585
7.409333987681979e+18,"[ 0.04210597  0.00396883 -0.01488315 ... -0.01862702 -0.05899533
 -0.00397286]",forYou,Neutral,video,-0.13792282,-0.05416699,0.042146724
7.418612254670589e+18,"[ 0.02538394 -0.00178804 -0.02563128 ... -0.01426805 -0.03233245
 -0.01459684]",forYou,Neutral,video,-0.13284399,-0.12341472,0.042452957
7.387949952934235e+18,"[ 0.01933107 -0.01826075 -0.03662077 ...  0.00217342 -0.04917466
 -0.02935193]",forYou,Neutral,video,-0.14631951,-0.037994307,0.014644065
7.387113439006592e+18,"[ 0.02156036  0.03334729 -0.02353497 ... -0.03208894 -0.04411205
 -0.00517695]",forYou,Neutral,video,-0.12221885,-0.030598277,-0.034331314
7.399047113302199e+18,"[ 0.02460169 -0.02473904 -0.01820938 ... -0.00166062 -0.02747292
  0.00406786]",forYou,Neutral,video,-0.064297274,0.012210776,-0.044125922
7.418169294158073e+18,"[ 0.00476107 -0.00316288 -0.02404735 ...  0.01135683 -0.03761045
  0.01931134]",forYou,Neutral,video,-0.06557294,0.011850809,-0.034522194
7.390171135675076e+18,"[ 0.05315462  0.00237992 -0.01854882 ... -0.00563617 -0.0534885
 -0.00122564]",forYou,Neutral,video,-0.16804294,0.032274455,-0.054591395
7.418387480451337e+18,"[ 0.03043785 -0.0107061  -0.0453613  ... -0.02185562 -0.0418346
  0.02418692]",forYou,Republican,video,-0.049154792,-0.06056338,0.0022608135
7.397605731026865e+18,"[ 0.04683989 -0.02993455 -0.04234919 ...  0.00752896 -0.02982374
  0.00270237]",forYou,Democrat,video,-0.046070095,-0.056220427,0.064508535
7.417486925403065e+18,"[ 0.02806519 -0.01241101 -0.0103643  ... -0.04273885 -0.04513232
  0.01944117]",forYou,Neutral,video,-0.12256826,-0.025187783,0.033555508
7.418193688561585e+18,"[ 0.0270498  -0.01037826 -0.03597332 ... -0.04085637 -0.0327521
 -0.00354342]",forYou,Neutral,video,-0.14029872,-0.10674062,0.039323963
7.407208914254581e+18,"[ 0.03340406 -0.00446222 -0.03037955 ... -0.01177756 -0.01773128
 -0.00518231]",forYou,Republican,video,-0.020009264,-0.019326422,0.0064271493
7.397511998382083e+18,"[ 0.0222496  -0.03002074 -0.01596124 ... -0.02895585 -0.06980786
 -0.01763756]",forYou,Neutral,video,-0.029543638,0.0008234833,0.008434297
7.417960693766409e+18,"[ 0.01827534  0.01034977 -0.02115693 ... -0.01053857 -0.05042278
  0.0015232 ]",forYou,Neutral,video,0.019133734,-0.07263595,0.10709575
7.392325159983549e+18,"[ 0.02253379 -0.00359963 -0.02314807 ... -0.03780758 -0.01607285
 -0.0028159 ]",forYou,Republican,video,-0.17013326,-0.121213086,0.08427395
7.398531044611313e+18,"[ 0.01870284 -0.01408428  0.0027203  ... -0.01960874 -0.03828803
  0.00024758]",forYou,Neutral,video,-0.09213065,-0.067087874,0.0134175345
7.417582989321833e+18,"[ 0.03516963  0.00512719 -0.0245842  ... -0.00366443 -0.04403021
 -0.01590976]",forYou,Democrat,video,-0.12613878,-0.043201085,0.06354225
7.404912526493863e+18,"[ 0.01780612 -0.00108511 -0.01412755 ... -0.01386797 -0.02294136
  0.01478509]",forYou,Neutral,video,-0.084366105,-0.016857412,0.019392326
7.416823550016785e+18,"[ 0.06368836 -0.00494504 -0.04194312 ...  0.00087983 -0.05691514
  0.01049608]",forYou,Neutral,video,-0.12874343,-0.052524276,0.037398275
7.394858102316666e+18,"[ 0.04982837 -0.00177283 -0.03598405 ...  0.00243735 -0.04391873
 -0.02648592]",forYou,Neutral,video,-0.081780784,-0.073172696,0.0898435
7.411128525979323e+18,"[ 0.01318497 -0.02620455 -0.03135066 ... -0.02408818 -0.03804861
  0.02303388]",forYou,Republican,video,-0.13638154,-0.11345711,0.064229876
7.418978183061736e+18,"[ 0.03977538 -0.01208859 -0.01703606 ... -0.00238509 -0.03500678
  0.0057997 ]",forYou,Neutral,video,-0.1301574,-0.09272209,0.019445302
7.418648440038526e+18,"[ 2.4024155e-02 -1.1896261e-02 -2.8575014e-02 ... -3.1388603e-02
 -3.7961774e-02 -6.7307126e-05]",forYou,Neutral,video,-0.13706042,-0.14782819,0.056073178
7.413885060710977e+18,"[ 0.01321024 -0.01918539  0.00377331 ... -0.00474768 -0.04517674
  0.00417412]",forYou,Neutral,video,-0.11751095,0.04810601,0.012939444
7.419940021404306e+18,"[ 0.00654748 -0.02884421 -0.0336726  ... -0.0043462  -0.02398835
 -0.01580054]",forYou,Democrat,video,-0.105684005,-0.10410801,0.0410748
7.419827445521468e+18,"[ 0.04018814 -0.00779334 -0.02862612 ... -0.01080397 -0.05046764
 -0.01496573]",forYou,Republican,video,-0.16669342,-0.025737446,0.007959273
7.420163116618534e+18,"[ 0.02032676 -0.00529824 -0.01170871 ... -0.00287138 -0.03037506
 -0.0083302 ]",forYou,Neutral,video,0.017907105,-0.031193675,0.03511515
7.419999071596776e+18,"[ 0.01822433 -0.02369653 -0.0198104  ... -0.00325874 -0.02168977
 -0.00277472]",forYou,Republican,video,-0.11857755,-0.10105782,-0.015152594
7.405599220117409e+18,"[ 0.03724438 -0.02747836 -0.04952435 ...  0.01009661 -0.04446249
  0.01895873]",forYou,Neutral,video,-0.00830126,-0.11378653,0.017983379
7.419988104372637e+18,"[ 0.02684556  0.00148598 -0.00161038 ... -0.02508743 -0.04757535
  0.01198146]",forYou,Republican,video,-0.07246998,-0.09318663,0.102814905
7.419964056024534e+18,"[ 0.04793926  0.00528223 -0.03989267 ... -0.01319849 -0.03565657
  0.00986329]",forYou,Democrat,video,-0.10070041,-0.110047266,0.12195486
7.405447383707848e+18,"[ 0.02918209  0.0031261  -0.03169813 ... -0.01146231 -0.02627086
 -0.01101555]",forYou,Democrat,video,-0.09591943,-0.061699845,0.10775849
7.386168533350125e+18,"[ 0.0602236  -0.02708945 -0.03021311 ...  0.01868987 -0.04788927
  0.03067584]",forYou,Neutral,video,0.058760453,-0.04937451,0.03161502
7.414327367230868e+18,"[ 0.01708999 -0.02650191 -0.04621759 ... -0.01493608 -0.02114881
  0.0058437 ]",forYou,Republican,video,-0.04958577,-0.07394349,0.06277464
7.39745642620712e+18,"[ 0.04351164 -0.01620843 -0.03831164 ... -0.00771101 -0.04801448
 -0.01590074]",forYou,Democrat,video,-0.2048677,-0.05643674,-0.03867512
7.412859841036733e+18,"[ 0.04458441 -0.02867074 -0.02140427 ...  0.00648932 -0.0464264
 -0.01206935]",forYou,Democrat,video,-0.21892571,-0.10756069,0.028610587
7.416390629460119e+18,"[ 0.03160682 -0.02211451 -0.01932108 ... -0.01945177 -0.02814488
 -0.01310308]",forYou,Republican,video,-0.048345055,-0.10271615,0.05234203
7.407095061780975e+18,"[ 0.03733569 -0.00930307 -0.01975019 ... -0.01296362 -0.04890701
 -0.01150798]",forYou,Democrat,video,-0.085799254,-0.0728097,0.059085112
7.418199259478052e+18,"[ 0.02386203 -0.00038117 -0.02982445 ... -0.00143323 -0.01755694
 -0.01837878]",forYou,Neutral,video,-0.09582247,-0.08233017,0.012354601
7.41788515774035e+18,"[ 0.04907343 -0.01932527 -0.0324087  ... -0.04597989 -0.00826948
  0.00937243]",forYou,Neutral,video,-0.17715196,-0.010715236,0.00050364435
7.395563360001232e+18,"[ 0.01982999 -0.01297229 -0.02604324 ... -0.01685329 -0.03640453
  0.00055668]",forYou,Neutral,video,-0.10067049,-0.12701342,0.07390516
7.417977456876998e+18,"[ 0.01050686  0.00485372 -0.00460296 ... -0.0081261  -0.03102818
  0.00833698]",forYou,Neutral,video,-0.05552588,-0.055734336,0.044838507
7.418966077721316e+18,"[ 0.05272481 -0.02323927 -0.02047853 ...  0.00219373 -0.02591773
 -0.00955747]",forYou,Neutral,video,-0.10491025,0.042944368,-0.068786055
7.417121757028437e+18,"[ 0.02267893  0.00111908 -0.02150572 ... -0.00547062 -0.01863908
 -0.00658287]",forYou,Neutral,video,-0.057717998,0.03420519,0.009933171
7.419143078293884e+18,"[-0.00270513 -0.02029873  0.00514818 ... -0.00248634 -0.04391167
 -0.01605844]",forYou,Neutral,video,-0.114784844,-0.08781172,0.048033092
7.419150226901994e+18,"[ 0.06255761 -0.02722465 -0.01289539 ... -0.01280683 -0.02803649
 -0.00816547]",forYou,Neutral,video,-0.13853976,0.038476594,-0.008908056
7.414869140948798e+18,"[ 0.03387561 -0.00683336 -0.02969333 ...  0.00315792 -0.06533864
  0.01141158]",forYou,Neutral,video,-0.029149594,-0.062998414,0.027434096
7.418009256760298e+18,"[ 0.01521346  0.00682251 -0.03839552 ... -0.00760155 -0.04939627
 -0.03905371]",forYou,Neutral,video,0.0115267,-0.038658295,0.026613614
7.407410180910009e+18,"[ 0.0438902   0.01266102 -0.02454947 ... -0.01532872 -0.03258749
 -0.00181909]",forYou,Neutral,video,-0.12835927,-0.015555698,0.08770307
7.417851858321968e+18,"[ 0.02538738 -0.00334109 -0.02308177 ... -0.01007856 -0.04150271
 -0.00694151]",forYou,Neutral,video,-0.14040649,-0.05449199,0.03180485
7.41876109678748e+18,"[ 0.02262831 -0.03558451 -0.01351912 ... -0.01532125 -0.03232201
  0.00234322]",forYou,Neutral,video,-0.10038339,-0.03038481,0.030977303
7.418710120231751e+18,"[ 0.05197505 -0.04175754 -0.04638407 ...  0.00239956 -0.06831826
 -0.01382441]",forYou,Republican,video,-0.06250386,-0.022432385,0.09304484
7.418734459920338e+18,"[-0.00136589 -0.03207782 -0.01280294 ... -0.00300829 -0.04091107
 -0.00781592]",forYou,Neutral,video,-0.1053252,-0.09208368,-0.009104308
7.41864706421041e+18,"[ 0.03934725  0.00973702 -0.01688606 ... -0.00859496 -0.04949773
 -0.01556474]",forYou,Democrat,video,-0.11293518,-0.072441764,0.046729665
7.419545279507992e+18,"[ 0.0198592  -0.01627974 -0.03275698 ... -0.01784512 -0.03064255
 -0.01614246]",forYou,Republican,video,-0.15078118,-0.12955186,0.09280185
7.41968715394648e+18,"[ 0.03077956  0.0104158  -0.04149896 ...  0.00275553 -0.0304968
  0.00100691]",forYou,Neutral,video,-0.14752398,-0.024666943,0.01435441
7.419683524376153e+18,"[ 0.03945054 -0.01882015  0.00060434 ... -0.01523263 -0.04199111
 -0.02574421]",forYou,Democrat,video,-0.20529486,-0.10363344,-0.008273266
7.417506343776554e+18,"[ 0.04797773 -0.02433192 -0.04230458 ... -0.01416062 -0.03184556
 -0.00967468]",forYou,Neutral,video,-0.116710216,-0.08536018,0.0064069238
7.392732868247588e+18,"[-0.0106328  -0.00196044 -0.03072219 ... -0.02279929 -0.04012278
 -0.01764621]",forYou,Democrat,video,-0.15741017,-0.1002706,-0.032328878
7.419264249056284e+18,"[ 0.03461987 -0.01367667 -0.02693809 ... -0.01998604 -0.01900786
 -0.00014872]",forYou,Neutral,video,-0.11353777,-0.004827921,0.073010325
7.419359820739825e+18,"[ 0.03165076  0.00627479 -0.01728425 ... -0.00207921 -0.05932575
 -0.01315994]",forYou,Neutral,video,-0.07992768,-0.040242463,0.09620314
7.419069438164536e+18,"[ 0.03455783 -0.01545726 -0.00200727 ...  0.01005499 -0.05986576
 -0.01246056]",forYou,Neutral,video,-0.08018186,0.016390597,-0.11601065
7.419386968326426e+18,"[ 0.04800394  0.00685247  0.00299217 ...  0.00488498 -0.00502323
  0.00608081]",forYou,Neutral,video,-0.12076633,-0.020914918,-0.04049893
7.405666765503499e+18,"[ 0.06385289 -0.01480941 -0.03532415 ... -0.01532343 -0.02435618
  0.02337496]",forYou,Democrat,video,-0.0033456623,-0.030724404,0.13316031
7.418731732859637e+18,"[ 0.01992693 -0.01292242 -0.02917547 ... -0.00515604 -0.04001303
  0.00352375]",forYou,Democrat,video,-0.046081454,-0.06749382,0.013352653
7.39821198868749e+18,"[ 0.02461389 -0.00860201 -0.02690515 ... -0.01434161 -0.03535391
  0.00014394]",forYou,Democrat,video,-0.17243111,0.095069535,0.013990728
7.400462312798178e+18,"[ 0.05108263 -0.03000035 -0.01289075 ... -0.00467198 -0.02615172
 -0.01758144]",forYou,Neutral,video,-0.16975287,-0.027287468,0.011343177
7.394074366373268e+18,"[ 0.0215577  -0.02104096 -0.02744713 ... -0.02863092 -0.03960051
 -0.02499777]",forYou,Neutral,video,-0.16276547,-0.046893485,0.0014725327
7.395885112635821e+18,"[ 0.04506908 -0.03422207 -0.02720305 ... -0.01357154 -0.03735921
 -0.05511358]",forYou,Neutral,video,-0.120301604,-0.026556732,-0.004212154
7.398663485015526e+18,"[ 0.02888891 -0.00762944 -0.01517425 ... -0.01509326 -0.02243401
 -0.01624192]",forYou,Neutral,video,-0.10895213,-0.012468469,0.0130043365
7.390975004189462e+18,"[ 0.03323586 -0.00194448 -0.02515998 ...  0.02497617 -0.03189596
 -0.00943869]",forYou,Neutral,video,0.029115362,-0.03256632,-0.037320323
7.41574229540997e+18,"[-0.01670434 -0.0198847  -0.01628835 ... -0.00684249 -0.05810959
  0.0130485 ]",forYou,Democrat,video,-0.109924056,-0.015989061,-0.11953719
7.409544721930014e+18,"[ 0.0217046  -0.00071697 -0.03241025 ... -0.01286599 -0.01172461
  0.00548344]",forYou,Neutral,video,-0.0019421196,-0.0040889643,-0.007545812
7.40381868249896e+18,"[ 0.02958353  0.0105968  -0.00787326 ...  0.01393527 -0.01953935
 -0.00062559]",forYou,Neutral,video,-0.078081675,0.043250233,-0.0010317601
7.41320351552432e+18,"[ 0.04146662 -0.02731753 -0.03083863 ...  0.00842551 -0.05495743
  0.01085464]",forYou,Republican,video,-0.18014842,-0.15731537,0.054592237
7.419037539228519e+18,"[ 0.02546624  0.00609335 -0.03401083 ...  0.01658778 -0.04079697
 -0.00446379]",forYou,Neutral,video,-0.04816881,-0.12175975,0.02335335
7.411608170331753e+18,"[ 0.0488922   0.00170869 -0.01759571 ... -0.0203934  -0.02007401
 -0.01633245]",forYou,Neutral,video,-0.17657202,-0.032028496,0.0018121265
7.418941370301304e+18,"[ 0.0338019   0.00227729 -0.02166693 ... -0.02041448 -0.03251109
 -0.03564936]",forYou,Republican,video,-0.1042482,-0.09643987,0.029390214
7.418344314943884e+18,"[ 0.03374892 -0.01053848 -0.03892905 ... -0.00602959 -0.03846978
 -0.01638696]",forYou,Democrat,video,-0.1796634,-0.11347323,-0.06525594
7.419071860228263e+18,"[ 0.03424828 -0.0228728  -0.03606749 ... -0.00514317 -0.00603789
  0.019157  ]",forYou,Democrat,video,-0.10665488,-0.07290554,-0.07637942
7.418999677044936e+18,"[ 0.02676104 -0.03514202 -0.03476322 ... -0.02236398 -0.05526808
  0.01474008]",forYou,Democrat,video,-0.16162252,-0.063688,0.008044751
7.417799470726827e+18,"[ 1.2164114e-02 -6.7212342e-05 -3.8868945e-02 ... -3.2813763e-03
 -2.9725241e-02 -1.2207128e-02]",forYou,Republican,video,-0.113671035,-0.055117276,0.013322775
7.408570526408379e+18,"[ 0.01094925 -0.01636374 -0.01829154 ... -0.01128987 -0.06221274
 -0.00423482]",forYou,Neutral,video,-0.09907378,0.09664582,-0.015526084
7.418356965640031e+18,"[ 0.02248807 -0.00572271 -0.02621842 ... -0.04049283 -0.00980879
 -0.01495595]",forYou,Neutral,video,-0.07523679,-0.03937183,0.08641039
7.418279057164422e+18,"[ 0.03171161 -0.00853082 -0.01837105 ... -0.01044901 -0.03306393
 -0.00408901]",forYou,Neutral,video,-0.13955183,-0.015313033,0.04331821
7.417920580332064e+18,"[ 0.04180613 -0.0104869  -0.00651073 ... -0.00474665 -0.02576882
  0.01107248]",forYou,Neutral,video,-0.12800926,0.012586429,0.0010937918
7.418358063263911e+18,"[ 0.02686793 -0.01738706 -0.0237493  ... -0.00365323 -0.03611158
 -0.00221253]",forYou,Neutral,video,-0.08410777,0.028147627,0.021786412
7.418360551828508e+18,"[ 0.03477221 -0.01567026 -0.00746218 ... -0.00360802 -0.03543194
  0.00314862]",forYou,Neutral,video,-0.08893157,0.034940463,0.058073815
7.418212053829127e+18,"[ 0.01615743 -0.01885717 -0.03589869 ...  0.00385817 -0.05187145
 -0.00519774]",forYou,Neutral,video,-0.06262895,-0.07303304,0.033184744
7.419490805951303e+18,"[ 0.03703395 -0.02321852 -0.02852648 ... -0.01464083 -0.04411757
 -0.01388984]",forYou,Republican,video,-0.19559562,-0.04641073,-0.03432149
7.418949569439976e+18,"[ 0.04502246 -0.02378471 -0.04252761 ... -0.00485138 -0.04478713
 -0.00403194]",forYou,Democrat,video,-0.17989919,-0.116413735,0.039371207
7.419508483374206e+18,"[ 0.03945054 -0.01882015  0.00060434 ... -0.01523263 -0.04199111
 -0.02574421]",forYou,Democrat,video,-0.20529486,-0.10363344,-0.008273266
7.402740184980196e+18,"[ 0.02684377 -0.02583024 -0.02089972 ...  0.00238372 -0.04589354
 -0.00561703]",forYou,Democrat,video,-0.20351861,-0.06927733,-0.06589229
7.402220967474236e+18,"[ 0.04190566 -0.01538    -0.03096046 ... -0.00067034 -0.04624276
 -0.01842108]",forYou,Democrat,video,-0.2009162,-0.110228874,-0.009423632
7.40724561074463e+18,"[ 0.00379218  0.00446069 -0.03180914 ... -0.01206252 -0.05102965
 -0.00919104]",forYou,Democrat,video,-0.06410921,-0.071168154,-0.09125663
7.418647267550236e+18,"[ 0.00441984 -0.00522849 -0.02354282 ... -0.00559726 -0.04897642
 -0.02472568]",forYou,Republican,video,-0.1049553,-0.012784582,0.030950684
7.387026625042337e+18,"[ 0.0511744  -0.01180406 -0.0352409  ... -0.01382297 -0.03066929
  0.00687041]",forYou,Neutral,video,-0.060317624,-0.08454457,0.053749382
7.414131473214803e+18,"[ 0.06062518 -0.02264977 -0.0247516  ... -0.00593354 -0.06124029
 -0.01919729]",forYou,Democrat,video,-0.18242957,-0.08884518,0.026547516
7.394987926209187e+18,"[ 0.0566777  -0.01394032 -0.03414556 ... -0.00232097 -0.03666701
  0.01780995]",forYou,Neutral,video,-0.13070317,-0.076668955,0.044270508
7.418038273576029e+18,"[ 0.03525065 -0.01253119 -0.02500715 ...  0.00662626 -0.05395638
 -0.00537501]",forYou,Democrat,video,-0.0805358,-0.064712085,-0.00520783
7.416049659719798e+18,"[ 0.02008765 -0.01276358 -0.01744265 ... -0.01586741 -0.05260097
  0.00319743]",forYou,Republican,video,-0.15515159,-0.15042299,0.074027725
7.41567779265166e+18,"[ 0.03478789 -0.00248627 -0.01333222 ... -0.00161825 -0.03975708
 -0.0156972 ]",forYou,Democrat,video,-0.13974063,-0.1504666,0.091375515
7.405055027041046e+18,"[ 0.0398123  -0.03503306 -0.03509802 ... -0.01629888 -0.0393239
  0.00268795]",forYou,Republican,video,-0.1609122,-0.07046942,0.043889657
7.397226667745365e+18,"[ 0.0437205  -0.00280984 -0.03471872 ...  0.00622657 -0.03314108
  0.01380067]",forYou,Neutral,video,-0.051024575,-0.032688435,-0.038489684
7.415944186396036e+18,"[ 0.04246796 -0.01104949 -0.04688187 ... -0.00573064 -0.05173898
 -0.00185128]",forYou,Democrat,video,-0.17584689,-0.042109348,0.06928126
7.416344302894304e+18,"[ 0.06931216 -0.02688543 -0.04348676 ...  0.00370727 -0.01419209
 -0.00744654]",forYou,Democrat,video,-0.15798679,-0.011768403,0.029158914
7.397878338146029e+18,"[ 0.03121909 -0.00908093 -0.00681028 ...  0.00165867  0.0096483
  0.01886674]",forYou,Neutral,video,-0.14795639,0.009613245,-0.011553597
7.418219010203995e+18,"[ 0.03111941 -0.00908659 -0.02482093 ... -0.02804663 -0.03322165
  0.00411334]",forYou,Democrat,video,-0.17345288,-0.11081778,-0.02723692
7.418269471808294e+18,"[ 0.01396323 -0.02033713 -0.01914759 ...  0.00412627 -0.03136394
 -0.0124052 ]",forYou,Neutral,video,-0.15436997,-0.042144153,-0.07531203
7.418206463757127e+18,"[ 0.04113673 -0.02130602 -0.02372906 ...  0.015485   -0.04378362
  0.01113907]",forYou,Neutral,video,-0.06869294,-0.08214597,-0.043772887
7.403187666474356e+18,"[ 0.03397402 -0.00765685 -0.02885778 ... -0.01817145 -0.02749812
  0.00544907]",forYou,Neutral,video,-0.060201243,-0.033680856,0.062275156
7.420109888690359e+18,"[ 0.0238637  -0.01362454 -0.02455364 ... -0.02275561 -0.0282693
  0.00753716]",forYou,Republican,video,-0.07344514,-0.060544908,0.05264604
7.42006308878066e+18,"[ 0.00654748 -0.02884421 -0.0336726  ... -0.0043462  -0.02398835
 -0.01580054]",forYou,Democrat,video,-0.105684005,-0.10410801,0.0410748
7.420090291752865e+18,"[ 0.01521346  0.00682251 -0.03839552 ... -0.00760155 -0.04939627
 -0.03905371]",forYou,Neutral,video,0.0115267,-0.038658295,0.026613614
7.420170237955395e+18,"[ 0.05076545 -0.01823251 -0.03104333 ... -0.01187954 -0.0589028
 -0.02461596]",forYou,Republican,video,-0.11371819,-0.0745207,0.020938627
7.405530583159492e+18,"[ 0.03391561 -0.02909145 -0.02148578 ... -0.00538733 -0.03535308
 -0.00145315]",forYou,Democrat,video,-0.14275694,-0.06767788,0.0029479843
7.418840989676146e+18,"[ 1.6143579e-02 -6.4583756e-03 -6.0295686e-04 ... -9.8546483e-03
  7.0662420e-05  1.7112592e-02]",forYou,Neutral,video,-0.14048474,-0.0053888783,-0.032562453
7.418860686547127e+18,"[ 0.02479544 -0.01374749 -0.00540385 ... -0.01498333 -0.03252644
  0.01385123]",forYou,Republican,video,-0.10649299,-0.062453587,0.014877256
7.411262609510501e+18,"[ 0.01747748 -0.0268735  -0.02673345 ... -0.01027892 -0.01702845
  0.00470365]",forYou,Neutral,video,-0.08229222,0.00091324165,-0.04607891
7.418614353915678e+18,"[ 0.02829089 -0.02160456 -0.03911679 ... -0.00315703 -0.02470304
 -0.0309489 ]",forYou,Republican,video,-0.12073201,-0.067228906,0.028026126
7.41892590405688e+18,"[ 0.04408189  0.01713087 -0.01821644 ... -0.00723122 -0.0153517
 -0.00686595]",forYou,Neutral,video,-0.15020983,-0.033208985,-0.06713561
7.390250584433069e+18,"[ 0.01516682 -0.00588914 -0.01451692 ...  0.01238193 -0.03692372
 -0.01417596]",forYou,Democrat,video,-0.15997548,-0.06420917,0.031064421
7.41798726593633e+18,"[ 0.05649023 -0.00690911 -0.02613152 ... -0.01279309 -0.05154479
 -0.00341933]",forYou,Democrat,video,-0.115826115,-0.09982416,0.027773716
7.418733432982818e+18,"[ 0.043302   -0.02192133 -0.02514858 ...  0.0028063  -0.02004967
 -0.01683755]",forYou,Neutral,video,-0.08855418,-0.06566262,0.0036230646
7.41193002456931e+18,"[ 0.0179305  -0.00823458 -0.05023474 ...  0.02156093 -0.03118276
 -0.00037331]",forYou,Neutral,video,-0.08502799,-0.056322977,0.02659948
7.406184221141782e+18,"[ 0.03826216 -0.02922754 -0.02611992 ...  0.00948392 -0.06061475
  0.00829685]",forYou,Democrat,video,-0.07612344,-0.052243102,0.042481814
7.413211415852469e+18,"[ 0.01966426  0.0012339  -0.00678138 ...  0.00999358 -0.03210436
  0.00040061]",forYou,Neutral,video,0.07763691,-0.02334757,0.020212362
7.411902831365557e+18,"[ 0.03672596 -0.00605266  0.0027004  ... -0.02874606 -0.02688746
  0.01942473]",forYou,Neutral,video,-0.18766928,0.0028405727,-0.025458544
7.405827593137655e+18,"[ 0.0242851  -0.02767094 -0.00015584 ... -0.02988316 -0.03662715
 -0.0033109 ]",forYou,Democrat,video,-0.13778552,-0.10410932,-0.015592884
7.413086032121302e+18,"[ 0.03844495 -0.00498207 -0.02044127 ... -0.02682803 -0.02579836
  0.01450358]",forYou,Neutral,video,-0.101148024,-0.060175255,-0.00023300387
7.405043507594792e+18,"[ 0.03915986 -0.03055391 -0.0295992  ... -0.01350477 -0.037372
  0.00552262]",forYou,Democrat,video,-0.13985299,-0.07663884,0.05491703
7.406168437304708e+18,"[ 0.031317   -0.02634801 -0.02459401 ...  0.00598518 -0.0400806
 -0.02131913]",forYou,Democrat,video,-0.17480761,-0.026601326,-0.03748241
7.417428842140175e+18,"[ 0.03841643 -0.01722424 -0.00064344 ... -0.02173438 -0.02688983
 -0.00705988]",forYou,Neutral,video,-0.111038186,0.030502968,-0.023014322
7.419380454903598e+18,"[ 0.04472686 -0.01916132 -0.0114191  ...  0.00640956 -0.04969808
 -0.01355549]",forYou,Republican,video,-0.13560954,-0.09507321,-0.0054939575
7.419382624973508e+18,"[ 0.02343308 -0.02650828 -0.01494762 ...  0.00846232 -0.04724904
  0.00961404]",forYou,Republican,video,-0.11289425,-0.09655785,0.048151046
7.419495083428351e+18,"[ 0.02895585 -0.00279132 -0.04816231 ... -0.02617119 -0.05149306
 -0.01924402]",forYou,Republican,video,-0.19381095,-0.056996454,-0.04204226
7.417972137706704e+18,"[ 0.04885094 -0.01581059  0.00025658 ...  0.00802434 -0.01594863
  0.00332743]",forYou,Neutral,video,-0.13810845,-0.0028514399,-0.003021475
7.417949821874523e+18,"[ 0.03839164 -0.00913755 -0.03024528 ...  0.0002124  -0.03481999
 -0.01143981]",forYou,Democrat,video,-0.1699413,-0.116338454,0.07579485
7.407498150388256e+18,"[ 0.03928984 -0.00806882 -0.02299368 ... -0.00863032  0.00270362
  0.00137075]",forYou,Neutral,video,-0.06798649,-0.01070347,0.045731664
7.417591732969147e+18,"[ 0.03809216 -0.02358917 -0.02789394 ... -0.01363225 -0.0139308
 -0.00618456]",forYou,Democrat,video,-0.15208325,-0.022483984,0.0014159326
7.394228298760343e+18,"[ 0.03015978 -0.0323393  -0.034813   ... -0.01954058 -0.06532013
  0.00258423]",forYou,Republican,video,-0.13243377,-0.14305161,0.030995874
7.416469337256529e+18,"[ 0.04399488 -0.01660942 -0.02236974 ...  0.01108196 -0.06147492
  0.00401814]",forYou,Republican,video,-0.06840395,-0.0641915,0.099171
7.386645845032046e+18,"[ 0.02522625 -0.00643037 -0.01613923 ... -0.02919869 -0.05746587
  0.01345412]",forYou,Republican,video,-0.13561441,0.015156769,-0.03311134
7.418208790836809e+18,"[ 0.02245717 -0.01087978 -0.03266364 ... -0.00896073 -0.03953541
  0.00590208]",forYou,Neutral,video,-0.0111413775,-0.08740307,0.058288075
7.418243654671781e+18,"[ 0.04777028 -0.005005   -0.01260949 ... -0.01964553 -0.0278102
 -0.0080508 ]",forYou,Republican,video,-0.103631906,-0.046323765,0.003640635
7.418978932453543e+18,"[ 0.03462322 -0.00903595 -0.02535981 ... -0.04861906 -0.04077201
  0.02533428]",forYou,Neutral,video,-0.06954491,-0.10372517,0.04633691
7.419541751876095e+18,"[ 0.0317859  -0.00074426 -0.04190456 ... -0.00616026 -0.02758262
 -0.01064788]",forYou,Neutral,video,-0.04656976,0.051861685,0.03983054
7.417190911098097e+18,"[ 0.03323598 -0.00477932 -0.02352397 ... -0.01670153 -0.04741457
 -0.01354341]",forYou,Republican,video,-0.14272614,-0.08556226,0.05532413
7.41862114691803e+18,"[ 0.04034258 -0.00453425 -0.02284794 ... -0.02341729 -0.04281063
  0.00950857]",forYou,Republican,video,-0.18010761,-0.13376655,0.09975266
7.41864551240203e+18,"[ 0.02053788 -0.00955451 -0.03619514 ... -0.01941597 -0.052281
 -0.00037766]",forYou,Republican,video,-0.12307823,-0.11415031,-0.01875515
